sulfur,S_percent,carbon,nitrogen,N_percent,C_percent,site,type,species,max_forklength,my_rep,details,tray,UID,project,collection
NA,NA,-24.407779679824294,15.18394098808002,12.93,42.41,PL,Fish,L.megalotis,118,2,NA,Terrg 21-43.xlsx,TERRG_2020_05_PL_Fish_L.megalotis_118_2,TERRG,2020-05-15
NA,NA,-25.949111842196096,8.809573396664799,13.71,45.08,GC,Fish,L.megalotis,147,1,NA,Terrg 21-38.xlsx,TERRG_2020_05_GC_Fish_L.megalotis_147_1,TERRG,2020-05-15
NA,NA,-30.41579961835519,8.484341706242141,13.84,46.35,GC,Fish,L.megalotis,86,1,NA,Terrg 21-39.xlsx,TERRG_2020_05_GC_Fish_L.megalotis_86_1,TERRG,2020-05-15
NA,NA,-24.354191976020022,13.206180687673024,14.04,46.46,WM,Fish,L.megalotis,145,1,juvenile,Terrg 21-39.xlsx,TERRG_2020_05_WM_Fish_L.megalotis_145_1,TERRG,2020-05-15
NA,NA,-24.10760263668326,12.23397265176772,11.7,43.59,WM,Fish,L.megalotis,21,1,juvenile,Terrg 21-40.xlsx,TERRG_2020_05_WM_Fish_L.megalotis_21_1,TERRG,2020-05-15
NA,NA,-26.384108546219068,18.677041923995233,11.62,41.85,EM,Fish,L.megalotis,38,9,NA,Terrg 21-40.xlsx,TERRG_2020_05_EM_Fish_L.megalotis_38_9,TERRG,2020-05-15
NA,NA,-27.00915189150212,17.2509437650043,13.52,45.51,EM,Fish,L.megalotis,41,8,NA,Terrg 21-40.xlsx,TERRG_2020_05_EM_Fish_L.megalotis_41_8,TERRG,2020-05-15
NA,NA,-25.738683536681112,13.488563198309643,12.46,43.93,WM,Fish,L.megalotis,48,7,NA,Terrg 21-39.xlsx,TERRG_2020_05_WM_Fish_L.megalotis_48_7,TERRG,2020-05-15
NA,NA,-26.25315611808939,14.278225719125615,11.53,39.32,WM,Fish,L.megalotis,49,8,NA,Terrg 21-39.xlsx,TERRG_2020_05_WM_Fish_L.megalotis_49_8,TERRG,2020-05-15
NA,NA,-28.384860038718237,17.585609506331984,15.08,48.4,EM,Fish,L.megalotis,51,6,NA,Terrg 21-40.xlsx,TERRG_2020_05_EM_Fish_L.megalotis_51_6,TERRG,2020-05-15
NA,NA,-28.879175364072807,17.52530937275943,14,45.54,EM,Fish,L.megalotis,51,7,NA,Terrg 21-40.xlsx,TERRG_2020_05_EM_Fish_L.megalotis_51_7,TERRG,2020-05-15
NA,NA,-26.206400144128793,16.572567262313065,14.51,45.32,EM,Fish,L.megalotis,52,5,NA,Terrg 21-40.xlsx,TERRG_2020_05_EM_Fish_L.megalotis_52_5,TERRG,2020-05-15
NA,NA,-26.10237999522122,13.99180917262276,13.58,45.97,WM,Fish,L.megalotis,53,6,NA,Terrg 21-39.xlsx,TERRG_2020_05_WM_Fish_L.megalotis_53_6,TERRG,2020-05-15
NA,NA,-26.42532615028345,13.703375608186784,13.27,44.66,WM,Fish,L.megalotis,54,5,NA,Terrg 21-39.xlsx,TERRG_2020_05_WM_Fish_L.megalotis_54_5,TERRG,2020-05-15
NA,NA,-26.000504236526513,13.611601292229883,14.03,46.97,WM,Fish,L.megalotis,55,4,NA,Terrg 21-39.xlsx,TERRG_2020_05_WM_Fish_L.megalotis_55_4,TERRG,2020-05-15
NA,NA,-26.98566170042122,16.573572264539266,13.41,44.25,EM,Fish,L.megalotis,63,4,NA,Terrg 21-40.xlsx,TERRG_2020_05_EM_Fish_L.megalotis_63_4,TERRG,2020-05-15
NA,NA,-26.776797517780196,14.977122432951244,14.08,47.13,WM,Fish,L.megalotis,71,2,NA,Terrg 21-39.xlsx,TERRG_2020_05_WM_Fish_L.megalotis_71_2,TERRG,2020-05-15
NA,NA,-27.346185067880228,16.76653269197145,12.79,41.61,EM,Fish,L.megalotis,75,3,NA,Terrg 21-40.xlsx,TERRG_2020_05_EM_Fish_L.megalotis_75_3,TERRG,2020-05-15
NA,NA,-25.979110327200626,13.699341572320547,13.6,46.48,WM,Fish,L.megalotis,76,3,NA,Terrg 21-39.xlsx,TERRG_2020_05_WM_Fish_L.megalotis_76_3,TERRG,2020-05-15
NA,NA,-23.312498521385823,15.899343565863381,13.87,44.4,SF,Fish,L.microlophus,146,1,NA,Terrg 21-37.xlsx,TERRG_2020_05_SF_Fish_L.microlophus_146_1,TERRG,2020-05-15
NA,NA,-30.607342601736143,8.8266887094712,14.16,45.64,GC,Fish,L.miniatus,27,2,NA,Terrg 21-38.xlsx,TERRG_2020_05_GC_Fish_L.miniatus_27_2,TERRG,2020-05-15
NA,NA,-30.595100953657877,17.299718582937434,13.66,46.3,GC,Fish,L.miniatus,62,2,NA,Terrg 21-39.xlsx,TERRG_2020_05_GC_Fish_L.miniatus_62_2,TERRG,2020-05-15
NA,NA,-29.63768675817319,20.93023521291641,12.97,42.43,GC,Fish,L.miniatus,51,3,NA,Terrg 21-38.xlsx,TERRG_2020_05_GC_Fish_L.miniatus_51_3,TERRG,2020-05-15
NA,NA,-31.310317544171667,8.89716352690933,13.57,43.94,GC,Fish,L.miniatus,56,9,NA,Terrg 21-38.xlsx,TERRG_2020_05_GC_Fish_L.miniatus_56_9,TERRG,2020-05-15
NA,NA,-31.18464033789322,8.886088912740481,13.96,44.88,GC,Fish,L.miniatus,57,7,NA,Terrg 21-38.xlsx,TERRG_2020_05_GC_Fish_L.miniatus_57_7,TERRG,2020-05-15
NA,NA,-30.754476892013344,8.633386353069481,14.25,46.07,GC,Fish,L.miniatus,58,4,NA,Terrg 21-38.xlsx,TERRG_2020_05_GC_Fish_L.miniatus_58_4,TERRG,2020-05-15
NA,NA,-32.76735572427785,9.219334120912196,14.06,45.43,GC,Fish,L.miniatus,59,5,NA,Terrg 21-38.xlsx,TERRG_2020_05_GC_Fish_L.miniatus_59_5,TERRG,2020-05-15
NA,NA,-30.03208839738847,19.548928791129118,15.05,48.1,GC,Fish,L.miniatus,59,8,NA,Terrg 21-38.xlsx,TERRG_2020_05_GC_Fish_L.miniatus_59_8,TERRG,2020-05-15
NA,NA,-30.987439518285584,8.999855403747743,13.7,44.86,GC,Fish,L.miniatus,62,6,NA,Terrg 21-38.xlsx,TERRG_2020_05_GC_Fish_L.miniatus_62_6,TERRG,2020-05-15
NA,NA,-28.285890466251388,8.812593745983577,13.94,44.54,GC,Fish,L.miniatus,100,1,NA,Terrg 21-38.xlsx,TERRG_2020_05_GC_Fish_L.miniatus_100_1,TERRG,2020-05-15
NA,NA,-30.60528852952735,8.846396425236948,13.95,47.01,GC,Fish,L.miniatus,65,1,NA,Terrg 21-39.xlsx,TERRG_2020_05_GC_Fish_L.miniatus_65_1,TERRG,2020-05-15
NA,NA,-25.155469421422488,17.94037529218385,12.76,42.71,EM,Fish,L.oculatus,124,3,NA,Terrg 21-40.xlsx,TERRG_2020_05_EM_Fish_L.oculatus_124_3,TERRG,2020-05-15
NA,NA,-25.533355104028253,18.401671314013903,13.06,43.25,EM,Fish,L.oculatus,280,1,NA,Terrg 21-40.xlsx,TERRG_2020_05_EM_Fish_L.oculatus_280_1,TERRG,2020-05-15
NA,NA,-24.570257269711398,18.134340721842236,13.65,45.96,EM,Fish,L.oculatus,320,2,NA,Terrg 21-40.xlsx,TERRG_2020_05_EM_Fish_L.oculatus_320_2,TERRG,2020-05-15
NA,NA,-24.29688034654881,16.574428646306785,13.93,51.89,PL,Fish,L.oculatus,480,1,NA,Terrg 21-42.xlsx,TERRG_2020_05_PL_Fish_L.oculatus_480_1,TERRG,2020-05-15
NA,NA,-22.8584429565758,18.815851269615397,14.84,48.79,PL,Fish,L.oculatus,480,2,NA,Terrg 21-42.xlsx,TERRG_2020_05_PL_Fish_L.oculatus_480_2,TERRG,2020-05-15
NA,NA,-27.839774145607517,14.987803643290583,14.87,47.01,MR,Fish,L.oculatus,NA,1,NA,Terrg 21-42.xlsx,TERRG_2020_05_MR_Fish_L.oculatus_NA_1,TERRG,2020-05-15
NA,NA,-22.883814128087707,18.63980364617728,13.78,42.71,SF,Fish,L.oculatus,NA,1,NA,Terrg 21-38.xlsx,TERRG_2020_05_SF_Fish_L.oculatus_NA_1,TERRG,2020-05-15
NA,NA,-22.66924328810012,19.896268962788458,13.82,43.57,SF,Fish,L.oculatus,NA,2,NA,Terrg 21-38.xlsx,TERRG_2020_05_SF_Fish_L.oculatus_NA_2,TERRG,2020-05-15
NA,NA,-22.770398112665696,19.377775663065098,14.18,43.64,SF,Fish,L.oculatus,NA,3,NA,Terrg 21-38.xlsx,TERRG_2020_05_SF_Fish_L.oculatus_NA_3,TERRG,2020-05-15
NA,NA,-33.454386091675715,10.64397696836621,14.8,46.31,MR,Fish,M.cephalus,315,1,168-315,Terrg 21-42.xlsx,TERRG_2020_05_MR_Fish_M.cephalus_315_1,TERRG,2020-05-15
NA,NA,-33.32547918475068,11.762169827634777,14.84,46.5,MR,Fish,M.cephalus,315,2,168-315,Terrg 21-42.xlsx,TERRG_2020_05_MR_Fish_M.cephalus_315_2,TERRG,2020-05-15
NA,NA,-32.04971003446879,11.782317446720695,13.69,42.97,MR,Fish,M.cephalus,315,3,168-315,Terrg 21-42.xlsx,TERRG_2020_05_MR_Fish_M.cephalus_315_3,TERRG,2020-05-15
NA,NA,-33.8093916210645,10.211810538973223,14.29,44.69,MR,Fish,M.cephalus,315,4,168-315,Terrg 21-42.xlsx,TERRG_2020_05_MR_Fish_M.cephalus_315_4,TERRG,2020-05-15
NA,NA,-29.092012670022143,10.645991730274803,15,46.26,MR,Fish,M.cephalus,315,5,168-315,Terrg 21-42.xlsx,TERRG_2020_05_MR_Fish_M.cephalus_315_5,TERRG,2020-05-15
NA,NA,-33.100225859960766,9.16710227660282,12.91,44.45,GC,Fish,M.salmoides,30,9,NA,Terrg 21-39.xlsx,TERRG_2020_05_GC_Fish_M.salmoides_30_9,TERRG,2020-05-15
NA,NA,-33.971263596800526,9.26291062842596,12.87,44.47,GC,Fish,M.salmoides,35,10,NA,Terrg 21-39.xlsx,TERRG_2020_05_GC_Fish_M.salmoides_35_10,TERRG,2020-05-15
NA,NA,-27.039099975539486,9.80675919716304,13.17,43.23,PD,Fish,M.salmoides,37,1,NA,Terrg 21-44.xlsx,TERRG_2020_05_PD_Fish_M.salmoides_37_1,TERRG,2020-05-15
NA,NA,-32.06007436368779,8.907915472197068,13.68,46.33,GC,Fish,M.salmoides,40,5,NA,Terrg 21-39.xlsx,TERRG_2020_05_GC_Fish_M.salmoides_40_5,TERRG,2020-05-15
NA,NA,-33.71964154746086,8.170266124190361,13.25,43.37,GC,Fish,M.salmoides,42,1,NA,Terrg 21-38.xlsx,TERRG_2020_05_GC_Fish_M.salmoides_42_1,TERRG,2020-05-15
NA,NA,-25.048050232368887,17.22166673060439,13.82,46.03,PL,Fish,M.salmoides,44,4,NA,Terrg 21-43.xlsx,TERRG_2020_05_PL_Fish_M.salmoides_44_4,TERRG,2020-05-15
NA,NA,-29.542724366341538,8.098082772049908,13.85,46.79,GC,Fish,M.salmoides,46,4,NA,Terrg 21-39.xlsx,TERRG_2020_05_GC_Fish_M.salmoides_46_4,TERRG,2020-05-15
NA,NA,-32.01321151468822,8.319954744692966,13.41,44.85,GC,Fish,M.salmoides,46,7,NA,Terrg 21-39.xlsx,TERRG_2020_05_GC_Fish_M.salmoides_46_7,TERRG,2020-05-15
NA,NA,-32.43803342844515,8.770758252744995,13.53,45.69,GC,Fish,M.salmoides,47,6,NA,Terrg 21-39.xlsx,TERRG_2020_05_GC_Fish_M.salmoides_47_6,TERRG,2020-05-15
NA,NA,-30.9588300729539,14.432457045121089,13.96,45.49,GC,Fish,M.salmoides,50,2,"""1/2""",Terrg 21-38.xlsx,TERRG_2020_05_GC_Fish_M.salmoides_50_2,TERRG,2020-05-15
NA,NA,-30.868914673340058,14.374063624958067,13.42,43.38,GC,Fish,M.salmoides,50,3,"""2/2""",Terrg 21-38.xlsx,TERRG_2020_05_GC_Fish_M.salmoides_50_3,TERRG,2020-05-15
NA,NA,-33.354125164067355,11.899173637419032,14.14,46.89,MR,Fish,M.salmoides,50,4,NA,Terrg 21-42.xlsx,TERRG_2020_05_MR_Fish_M.salmoides_50_4,TERRG,2020-05-15
NA,NA,-23.868604477681473,17.62236576495453,13.66,45.24,PL,Fish,M.salmoides,51,3,NA,Terrg 21-43.xlsx,TERRG_2020_05_PL_Fish_M.salmoides_51_3,TERRG,2020-05-15
NA,NA,-30.719389379265422,8.505520394539886,13.85,46.85,GC,Fish,M.salmoides,52,8,NA,Terrg 21-39.xlsx,TERRG_2020_05_GC_Fish_M.salmoides_52_8,TERRG,2020-05-15
NA,NA,-24.78561078738649,17.046486750762867,13.5,44.57,PL,Fish,M.salmoides,54,2,NA,Terrg 21-43.xlsx,TERRG_2020_05_PL_Fish_M.salmoides_54_2,TERRG,2020-05-15
NA,NA,-33.44927073822631,12.512668638585298,13.34,43.45,MR,Fish,M.salmoides,66,3,NA,Terrg 21-42.xlsx,TERRG_2020_05_MR_Fish_M.salmoides_66_3,TERRG,2020-05-15
NA,NA,-24.25154141102154,17.86399332335663,13.9,46.14,PL,Fish,M.salmoides,67,1,NA,Terrg 21-43.xlsx,TERRG_2020_05_PL_Fish_M.salmoides_67_1,TERRG,2020-05-15
NA,NA,-33.91783711419191,11.906225304099104,14.16,46.48,MR,Fish,M.salmoides,75,2,NA,Terrg 21-42.xlsx,TERRG_2020_05_MR_Fish_M.salmoides_75_2,TERRG,2020-05-15
NA,NA,-33.70810762276626,12.165122209353177,13.71,45.2,MR,Fish,M.salmoides,79,1,NA,Terrg 21-42.xlsx,TERRG_2020_05_MR_Fish_M.salmoides_79_1,TERRG,2020-05-15
NA,NA,-26.241949784632972,16.13892476242762,14.1,46.53,WM,Fish,M.salmoides,195,1,NA,Terrg 21-39.xlsx,TERRG_2020_05_WM_Fish_M.salmoides_195_1,TERRG,2020-05-15
NA,NA,-23.1382338383587,18.722359860890517,14.88,45.72,SF,Fish,M.salmoides,342,1,mislabeled GC? Odd species @ SFC,Terrg 21-38.xlsx,TERRG_2020_05_SF_Fish_M.salmoides_342_1,TERRG,2020-05-15
NA,NA,-24.769413237571193,14.462062587273632,10.97,40.28,EM,Fish,N.texanus,38,1,"""unknown shiner""",Terrg 21-40.xlsx,TERRG_2020_05_EM_Fish_N.texanus_38_1,TERRG,2020-05-15
NA,NA,-27.67432295188058,9.130795953806684,13.58,47.23,GC,Fish,N.texanus,60,1,NA,Terrg 21-39.xlsx,TERRG_2020_05_GC_Fish_N.texanus_60_1,TERRG,2020-05-15
NA,NA,-26.470383733425226,15.364634507503615,12.63,42.64,SF,Fish,O.aureus,17,2,NA,Terrg 21-37.xlsx,TERRG_2020_05_SF_Fish_O.aureus_17_2,TERRG,2020-05-15
NA,NA,-24.2720373386495,15.119937141813551,13.8,44.53,SF,Fish,O.aureus,72,1,NA,Terrg 21-37.xlsx,TERRG_2020_05_SF_Fish_O.aureus_72_1,TERRG,2020-05-15
NA,NA,-20.118685957009856,17.376112054412296,14.39,46.07,TR,Fish,O.aureus,164,1,NA,Terrg 21-45.xlsx,TERRG_2020_05_TR_Fish_O.aureus_164_1,TERRG,2020-05-15
NA,NA,-24.165927298244014,13.85852959352476,13.67,45.7,AR,Fish,P.clarkii,49,2,"""Faxonius""",Terrg 21-42.xlsx,TERRG_2020_05_AR_Fish_P.clarkii_49_2,TERRG,2020-05-15
NA,NA,-26.884591661009804,11.172064775405977,12.95,43.2,WM,Fish,P.clarkii,50,4,"""Faxonius""",Terrg 21-45.xlsx,TERRG_2020_05_WM_Fish_P.clarkii_50_4,TERRG,2020-05-15
NA,NA,-25.537118424991736,10.330324832231865,12.95,43.79,WM,Fish,P.clarkii,57,3,"""Faxonius""",Terrg 21-45.xlsx,TERRG_2020_05_WM_Fish_P.clarkii_57_3,TERRG,2020-05-15
NA,NA,-22.960407123438273,12.797006392324827,13.61,43.09,EM,Fish,P.clarkii,60,2,"""Faxonius""",Terrg 21-45.xlsx,TERRG_2020_05_EM_Fish_P.clarkii_60_2,TERRG,2020-05-15
NA,NA,-24.382286975363545,11.899756021243547,13.33,42.56,EM,Fish,P.clarkii,63,1,"""Faxonius""",Terrg 21-45.xlsx,TERRG_2020_05_EM_Fish_P.clarkii_63_1,TERRG,2020-05-15
NA,NA,-24.873892215641824,14.7561060238025,13.9,44.69,AR,Fish,P.clarkii,91,1,"""Faxonius""",Terrg 21-42.xlsx,TERRG_2020_05_AR_Fish_P.clarkii_91_1,TERRG,2020-05-15
NA,NA,-26.411567462533316,9.301138156289635,12.98,44.19,MR,Fish,P.formosa,40,1,395-480,Terrg 21-42.xlsx,TERRG_2020_05_MR_Fish_P.formosa_40_1,TERRG,2020-05-15
NA,NA,-27.099657359042943,9.636949123645996,13.25,43.79,MR,Fish,P.formosa,45,1,395-480,Terrg 21-45.xlsx,TERRG_2020_05_MR_Fish_P.formosa_45_1,TERRG,2020-05-15
NA,NA,-21.632299992930303,16.128641347262167,13.34,45.11,TR,Fish,P.latipinna,50,4,NA,Terrg 21-45.xlsx,TERRG_2020_05_TR_Fish_P.latipinna_50_4,TERRG,2020-05-15
NA,NA,-19.697727979343092,17.200497246124165,13.55,45.19,TR,Fish,P.latipinna,32,4,NA,Terrg 21-45.xlsx,TERRG_2020_05_TR_Fish_P.latipinna_32_4,TERRG,2020-05-15
NA,NA,-27.63516000763127,10.070777205371785,13.85,45.94,MR,Fish,P.latipinna,33,2,NA,Terrg 21-42.xlsx,TERRG_2020_05_MR_Fish_P.latipinna_33_2,TERRG,2020-05-15
NA,NA,-28.03330749837165,7.201555259282527,12.52,44.84,PD,Fish,P.latipinna,37,2,NA,Terrg 21-45.xlsx,TERRG_2020_05_PD_Fish_P.latipinna_37_2,TERRG,2020-05-15
NA,NA,-20.904542133235218,16.01862977195524,13.75,45.21,TR,Fish,P.latipinna,51,3,NA,Terrg 21-45.xlsx,TERRG_2020_05_TR_Fish_P.latipinna_51_3,TERRG,2020-05-15
NA,NA,-23.885903113078523,16.187179616691544,10.8,37.97,TR,Fish,P.latipinna,37,3,NA,Terrg 21-45.xlsx,TERRG_2020_05_TR_Fish_P.latipinna_37_3,TERRG,2020-05-15
NA,NA,-26.201837971107665,8.735997440929578,14.08,46.87,MR,Fish,P.latipinna,39,1,NA,Terrg 21-42.xlsx,TERRG_2020_05_MR_Fish_P.latipinna_39_1,TERRG,2020-05-15
NA,NA,-24.39553746860729,14.575358646368931,13.81,45.56,TR,Fish,P.latipinna,68,2,NA,Terrg 21-45.xlsx,TERRG_2020_05_TR_Fish_P.latipinna_68_2,TERRG,2020-05-15
NA,NA,-22.347826628092694,15.078989619563036,12.56,43.9,TR,Fish,P.latipinna,41,2,NA,Terrg 21-45.xlsx,TERRG_2020_05_TR_Fish_P.latipinna_41_2,TERRG,2020-05-15
NA,NA,-24.422412824937087,17.323220418068104,12.92,43.81,SF,Fish,P.latipinna,62,1,NA,Terrg 21-37.xlsx,TERRG_2020_05_SF_Fish_P.latipinna_62_1,TERRG,2020-05-15
NA,NA,-22.971852011632304,16.802609150324226,13.66,44.39,SF,Fish,P.latipinna,44,1,NA,Terrg 21-37.xlsx,TERRG_2020_05_SF_Fish_P.latipinna_44_1,TERRG,2020-05-15
NA,NA,-25.05562660733177,15.295152539468164,13.45,43.66,SF,Fish,P.latipinna,46,8,NA,Terrg 21-37.xlsx,TERRG_2020_05_SF_Fish_P.latipinna_46_8,TERRG,2020-05-15
NA,NA,-22.774900218025802,14.749964174149653,13.81,45.63,TR,Fish,P.latipinna,66,1,NA,Terrg 21-45.xlsx,TERRG_2020_05_TR_Fish_P.latipinna_66_1,TERRG,2020-05-15
NA,NA,-22.75043776896042,16.737237493226182,12.46,41.76,TR,Fish,P.latipinna,46,1,NA,Terrg 21-45.xlsx,TERRG_2020_05_TR_Fish_P.latipinna_46_1,TERRG,2020-05-15
NA,NA,-31.03888678907915,7.296020253884335,13.43,44.31,PD,Fish,P.latipinna,48,1,NA,Terrg 21-44.xlsx,TERRG_2020_05_PD_Fish_P.latipinna_48_1,TERRG,2020-05-15
NA,NA,-31.067670451189947,7.3367988472745305,13.45,45.28,PD,Fish,P.latipinna,48,1,NA,Terrg 21-45.xlsx,TERRG_2020_05_PD_Fish_P.latipinna_48_1,TERRG,2020-05-15
NA,NA,-24.258738826256717,15.455263161462897,13.51,43.57,SF,Fish,P.latipinna,49,7,NA,Terrg 21-37.xlsx,TERRG_2020_05_SF_Fish_P.latipinna_49_7,TERRG,2020-05-15
NA,NA,-23.166214885065244,14.877253746211474,13.32,44.12,SF,Fish,P.latipinna,53,3,NA,Terrg 21-37.xlsx,TERRG_2020_05_SF_Fish_P.latipinna_53_3,TERRG,2020-05-15
NA,NA,-23.84955382955579,15.23876137700461,13.51,43.59,SF,Fish,P.latipinna,54,2,NA,Terrg 21-37.xlsx,TERRG_2020_05_SF_Fish_P.latipinna_54_2,TERRG,2020-05-15
NA,NA,-21.370347934188512,15.749151876478635,13.24,44.24,TR,Fish,P.latipinna,54,5,NA,Terrg 21-45.xlsx,TERRG_2020_05_TR_Fish_P.latipinna_54_5,TERRG,2020-05-15
NA,NA,-23.03839720620021,13.367707174090912,13.58,44.35,PL,Fish,P.latipinna,68,3,NA,Terrg 21-43.xlsx,TERRG_2020_05_PL_Fish_P.latipinna_68_3,TERRG,2020-05-15
NA,NA,-22.48798918734608,16.00144756067379,13.69,44.82,PL,Fish,P.latipinna,55,3,NA,Terrg 21-43.xlsx,TERRG_2020_05_PL_Fish_P.latipinna_55_3,TERRG,2020-05-15
NA,NA,-24.06539891531553,15.863092104279666,13.31,44.92,SF,Fish,P.latipinna,57,4,NA,Terrg 21-37.xlsx,TERRG_2020_05_SF_Fish_P.latipinna_57_4,TERRG,2020-05-15
NA,NA,-24.455774442136246,15.27052419650744,11.85,39.19,PL,Fish,P.latipinna,57,2,NA,Terrg 21-43.xlsx,TERRG_2020_05_PL_Fish_P.latipinna_57_2,TERRG,2020-05-15
NA,NA,-23.047587692600366,15.669209667870902,12.5,40.8,PL,Fish,P.latipinna,81,1,NA,Terrg 21-43.xlsx,TERRG_2020_05_PL_Fish_P.latipinna_81_1,TERRG,2020-05-15
NA,NA,-24.74884884178585,15.046011923492157,11.4,38.18,PL,Fish,P.latipinna,59,1,NA,Terrg 21-43.xlsx,TERRG_2020_05_PL_Fish_P.latipinna_59_1,TERRG,2020-05-15
NA,NA,-23.721683518086753,17.099669738301873,14.02,46.07,SF,Fish,P.latipinna,60,6,NA,Terrg 21-37.xlsx,TERRG_2020_05_SF_Fish_P.latipinna_60_6,TERRG,2020-05-15
NA,NA,-23.220609980793757,16.15032126454817,14.39,47.63,MR,Fish,P.latipinna,61,3,NA,Terrg 21-42.xlsx,TERRG_2020_05_MR_Fish_P.latipinna_61_3,TERRG,2020-05-15
NA,NA,-21.874268928846398,14.966476185518133,14.05,46.22,PL,Fish,P.latipinna,63,4,NA,Terrg 21-43.xlsx,TERRG_2020_05_PL_Fish_P.latipinna_63_4,TERRG,2020-05-15
NA,NA,-25.39626755041946,14.199308687591468,13.47,45.74,PL,Fish,P.latipinna,66,5,NA,Terrg 21-43.xlsx,TERRG_2020_05_PL_Fish_P.latipinna_66_5,TERRG,2020-05-15
NA,NA,-24.139052214721694,16.14404093155344,13.76,44.74,SF,Fish,P.latipinna,67,5,NA,Terrg 21-37.xlsx,TERRG_2020_05_SF_Fish_P.latipinna_67_5,TERRG,2020-05-15
NA,NA,-23.9,15.21,13.8,44.35,WM,Fish,M.salmoides,127,1,NA,TERRG-21-22,TERRG_2020_09_WM_Fish_M.salmoides_127_1,TERRG,2020-09-15
NA,NA,-28.48,15.27,13.89,44.12,WM,Fish,L.macrochirus,112,1,NA,TERRG-21-22,TERRG_2020_09_WM_Fish_L.macrochirus_112_1,TERRG,2020-09-15
NA,NA,-26.57,14.42,13.49,43.4,WM,Fish,L.macrochirus,89,2,NA,TERRG-21-22,TERRG_2020_09_WM_Fish_L.macrochirus_89_2,TERRG,2020-09-15
NA,NA,-25.93,13.54,13.75,44.2,WM,Fish,L.macrochirus,52,3,NA,TERRG-21-22,TERRG_2020_09_WM_Fish_L.macrochirus_52_3,TERRG,2020-09-15
NA,NA,-26.57,14.46,13.79,43.62,WM,Fish,L.gulosus,76,1,NA,TERRG-21-22,TERRG_2020_09_WM_Fish_L.gulosus_76_1,TERRG,2020-09-15
NA,NA,-29.36,14.26,13.55,43.57,WM,Fish,L.gulosus,58,2,NA,TERRG-21-22,TERRG_2020_09_WM_Fish_L.gulosus_58_2,TERRG,2020-09-15
NA,NA,-25.39,12.88,13.77,43.74,WM,Fish,L.megalotis,91,1,NA,TERRG-21-22,TERRG_2020_09_WM_Fish_L.megalotis_91_1,TERRG,2020-09-15
NA,NA,-26.16,14.08,13.67,44.27,WM,Fish,L.megalotis,70,2,NA,TERRG-21-22,TERRG_2020_09_WM_Fish_L.megalotis_70_2,TERRG,2020-09-15
NA,NA,-28.19,11.76,13.44,44.33,WM,Fish,L.megalotis,53,3,NA,TERRG-21-22,TERRG_2020_09_WM_Fish_L.megalotis_53_3,TERRG,2020-09-15
NA,NA,-27.68,13.63,13.67,44.44,WM,Fish,L.megalotis,47,4,NA,TERRG-21-22,TERRG_2020_09_WM_Fish_L.megalotis_47_4,TERRG,2020-09-15
NA,NA,-26.14,13.62,13.82,44.95,WM,Fish,L.cyanellus,48,1,NA,TERRG-21-22,TERRG_2020_09_WM_Fish_L.cyanellus_48_1,TERRG,2020-09-15
NA,NA,-25.92,13.52,14.06,44.84,WM,Fish,L.cyanellus,85,2,NA,TERRG-21-22,TERRG_2020_09_WM_Fish_L.cyanellus_85_2,TERRG,2020-09-15
NA,NA,-25.34,12.64,13.52,43.94,WM,Fish,L.cyanellus,38,3,NA,TERRG-21-22,TERRG_2020_09_WM_Fish_L.cyanellus_38_3,TERRG,2020-09-15
NA,NA,-26.87,12.55,13.56,44.44,WM,Fish,L.cyanellus,34,4,NA,TERRG-21-22,TERRG_2020_09_WM_Fish_L.cyanellus_34_4,TERRG,2020-09-15
NA,NA,-24.17,12.76,13.61,44,WM,Fish,L.cyanellus,32,5,NA,TERRG-21-22,TERRG_2020_09_WM_Fish_L.cyanellus_32_5,TERRG,2020-09-15
NA,NA,-25.3,12.59,13.45,43.54,WM,Fish,L.cyanellus,36,6,NA,TERRG-21-22,TERRG_2020_09_WM_Fish_L.cyanellus_36_6,TERRG,2020-09-15
NA,NA,-26.68,14.74,13.1,42.02,WM,Fish,A.sayanus,80,1,NA,TERRG-21-22,TERRG_2020_09_WM_Fish_A.sayanus_80_1,TERRG,2020-09-15
NA,NA,-24.97,12.24,13.7,43.27,WM,Fish,G.affinis,40,1,NA,TERRG-21-22,TERRG_2020_09_WM_Fish_G.affinis_40_1,TERRG,2020-09-15
NA,NA,-30.43,11.92,13.66,43.58,MR,Fish,L.microlophus,196,1,NA,TERRG-21-22,TERRG_2020_09_MR_Fish_L.microlophus_196_1,TERRG,2020-09-15
NA,NA,-29.94,12.73,13.73,44.68,MR,Fish,L.microlophus,144,2,NA,TERRG-21-22,TERRG_2020_09_MR_Fish_L.microlophus_144_2,TERRG,2020-09-15
NA,NA,-31.28,12.47,13.66,43.89,MR,Fish,L.megalotis,122,1,NA,TERRG-21-22,TERRG_2020_09_MR_Fish_L.megalotis_122_1,TERRG,2020-09-15
NA,NA,-29.83,11.46,13.55,43.97,MR,Fish,L.megalotis,102,2,NA,TERRG-21-22,TERRG_2020_09_MR_Fish_L.megalotis_102_2,TERRG,2020-09-15
NA,NA,-29.38,10.8,13.7,44.52,MR,Fish,L.megalotis,91,3,NA,TERRG-21-22,TERRG_2020_09_MR_Fish_L.megalotis_91_3,TERRG,2020-09-15
